Nodes,Repetition,System Time,Object at Room,Starting At Node,Shortest Distance,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (OptimalExpectedHeuristic),Traveled Distance (OptimalExpectedHeuristic),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (MCTS-UCT),Traveled Distance (MCTS-UCT),Rooms Explored (ExpectedDistanceFixed),Traveled Distance (ExpectedDistanceFixed),Rooms Explored (ExpectedDistanceMurrieta),Traveled Distance (ExpectedDistanceMurrieta),Rooms Explored (ExpectedDistanceSimple),Traveled Distance (ExpectedDistanceSimple),Rooms Explored (PartialOptimalHeuristic),Traveled Distance (PartialOptimalHeuristic)
3,0,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,1,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,2,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,3,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,4,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,5,1427086557,1,0,1500.33,1519.8,3,1500.33,2,1151.55,2,1151.55,3,1500.33,2,1151.55,3,1500.33,3,1500.33,2,1151.55,2,1151.55,2,1151.55,2,1151.55,3,1500.33
3,6,1427086557,1,0,1500.33,1519.8,3,1500.33,2,1151.55,2,1151.55,3,1500.33,2,1151.55,3,1500.33,3,1500.33,2,1151.55,2,1151.55,2,1151.55,2,1151.55,3,1500.33
3,7,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,8,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
3,9,1427086557,0,0,1500.33,1519.8,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254,1,333.254
4,0,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,1,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,2,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,3,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,4,1427086557,1,0,2859.44,3238.9,2,1248.13,3,2386.46,2,1248.13,4,3140.69,2,1248.13,2,1248.13,4,3096.37,2,1248.13,2,1248.13,2,1248.13,2,1248.13,2,1248.13
4,5,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,6,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,7,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,8,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
4,9,1427086557,0,0,2859.44,3238.9,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77,1,408.77
5,0,1427086558,3,0,3360.79,3613.44,4,2495.7,2,1136.76,4,2495.7,2,1136.76,4,2495.7,3,1649.05,4,2495.7,4,2495.7,4,2495.7,4,2495.7,4,2495.7,4,2495.7
5,1,1427086558,0,0,3360.79,3613.44,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439
5,2,1427086558,1,0,3360.79,3613.44,2,1106.05,3,1999.67,2,1106.05,5,3492.11,2,1106.05,5,3394.9,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05
5,3,1427086558,1,0,3360.79,3613.44,2,1106.05,3,1999.67,2,1106.05,5,3492.11,2,1106.05,5,3394.9,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05
5,4,1427086558,0,0,3360.79,3613.44,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439
5,5,1427086558,0,0,3360.79,3613.44,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439,1,250.439
5,6,1427086558,1,0,3360.79,3613.44,2,1106.05,3,1999.67,2,1106.05,5,3492.11,2,1106.05,5,3394.9,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05
5,7,1427086558,1,0,3360.79,3613.44,2,1106.05,3,1999.67,2,1106.05,5,3492.11,2,1106.05,5,3394.9,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05
5,8,1427086558,2,0,3360.79,3613.44,3,1763.05,5,3613.44,3,1763.05,4,2680.3,3,1763.05,2,916.397,3,1763.05,3,1763.05,3,1763.05,3,1763.05,3,1763.05,3,1763.05
5,9,1427086558,1,0,3360.79,3613.44,2,1106.05,3,1999.67,2,1106.05,5,3492.11,2,1106.05,5,3394.9,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05,2,1106.05
6,0,1427086559,2,0,3810.65,4158.5,6,3810.65,5,3394.17,3,1715.61,5,3490.87,3,1715.61,6,3838.53,5,3372.22,3,1715.61,3,1715.61,5,3017.2,3,1715.61,3,1715.61
6,1,1427086559,2,0,3810.65,4158.5,6,3810.65,5,3394.17,3,1715.61,5,3490.87,3,1715.61,6,3838.53,5,3372.22,3,1715.61,3,1715.61,5,3017.2,3,1715.61,3,1715.61
6,2,1427086559,0,0,3810.65,4158.5,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441
6,3,1427086559,0,0,3810.65,4158.5,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441
6,4,1427086559,0,0,3810.65,4158.5,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441
6,5,1427086559,3,0,3810.65,4158.5,5,3328.18,2,1489.12,4,2428.23,4,3008.4,4,2428.23,4,2534.73,4,2889.74,4,2428.23,4,2428.23,4,2534.73,4,2428.23,4,2428.23
6,6,1427086559,1,0,3810.65,4158.5,2,1176.15,3,1950.84,2,1176.15,6,4016.47,2,1176.15,2,1176.15,3,2184.02,2,1176.15,2,1176.15,2,1176.15,2,1176.15,2,1176.15
6,7,1427086559,1,0,3810.65,4158.5,2,1176.15,3,1950.84,2,1176.15,6,4016.47,2,1176.15,2,1176.15,3,2184.02,2,1176.15,2,1176.15,2,1176.15,2,1176.15,2,1176.15
6,8,1427086559,0,0,3810.65,4158.5,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441
6,9,1427086559,0,0,3810.65,4158.5,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441,1,743.441
7,0,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,1,1427086561,1,0,4851.08,6072.01,2,1310.64,6,5235.28,2,1310.64,7,5976.03,2,1310.64,7,5019.87,5,3625.22,2,1310.64,2,1310.64,2,1310.64,2,1310.64,2,1310.64
7,2,1427086561,1,0,4851.08,6072.01,2,1310.64,6,5235.28,2,1310.64,7,5976.03,2,1310.64,7,5019.87,5,3625.22,2,1310.64,2,1310.64,2,1310.64,2,1310.64,2,1310.64
7,3,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,4,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,5,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,6,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,7,1427086561,2,0,4851.08,6072.01,3,1800.03,2,1134.33,3,1800.03,5,4321.21,3,1800.03,6,4351.52,3,2230.62,3,1800.03,3,1800.03,3,1800.03,3,1800.03,3,1800.03
7,8,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
7,9,1427086561,0,0,4851.08,6072.01,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819,1,550.819
8,0,1427086562,1,0,5359.03,6585.91,2,1067.33,7,5761.33,2,1067.33,8,6350.6,2,1067.33,6,4366.63,3,2052.53,2,1067.33,2,1067.33,2,1067.33,2,1067.33,2,1067.33
8,1,1427086562,1,0,5359.03,6585.91,2,1067.33,7,5761.33,2,1067.33,8,6350.6,2,1067.33,6,4366.63,3,2052.53,2,1067.33,2,1067.33,2,1067.33,2,1067.33,2,1067.33
8,2,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,3,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,4,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,5,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,6,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,7,1427086562,2,0,5359.03,6585.91,3,1665.41,5,4141.66,3,1665.41,7,5862.28,3,1665.41,7,4964.71,6,4238.18,3,1665.41,3,1665.41,3,1665.41,3,1665.41,3,1665.41
8,8,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
8,9,1427086562,0,0,5359.03,6585.91,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713,1,580.713
