Nodes,Repetition,System Time,Object at Room,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (Most Probable),Traveled Distance (Most Probable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (ExpectedTimeFixed),Traveled Distance (ExpectedTimeFixed),Rooms Explored (ExpectedTimeVariable),Traveled Distance (ExpectedTimeVariable)
14,881,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,882,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,883,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,884,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,885,1412440204,6,13,783.724,5,556.3,13,808.342,10,1268.95,12,1062.38,7,356.13,9,706.301,9,769.506,12,811.016
14,886,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,887,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,888,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,889,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,890,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,891,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,892,1412440204,8,14,840.7,3,284.376,14,865.318,3,284.376,13,1119.35,8,413.106,12,1047.02,11,986.177,13,867.991
14,893,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,894,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,895,1412440204,6,13,783.724,5,556.3,13,808.342,10,1268.95,12,1062.38,7,356.13,9,706.301,9,769.506,12,811.016
14,896,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,897,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,898,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,899,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,900,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,901,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,902,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,903,1412440204,6,13,783.724,5,556.3,13,808.342,10,1268.95,12,1062.38,7,356.13,9,706.301,9,769.506,12,811.016
14,904,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,905,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,906,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,907,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,908,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,909,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,910,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,911,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,912,1412440204,1,5,258.017,2,145.223,9,502.659,2,145.223,10,922.885,13,819.425,3,155.762,14,1244.34,9,502.659
14,913,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,914,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,915,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,916,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,917,1412440204,1,5,258.017,2,145.223,9,502.659,2,145.223,10,922.885,13,819.425,3,155.762,14,1244.34,9,502.659
14,918,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,919,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,920,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,921,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,922,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,923,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,924,1412440204,6,13,783.724,5,556.3,13,808.342,10,1268.95,12,1062.38,7,356.13,9,706.301,9,769.506,12,811.016
14,925,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,926,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,927,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,928,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,929,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,930,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,931,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,932,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,933,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,934,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,935,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,936,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,937,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,938,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,939,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,940,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,941,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,942,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,943,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,944,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,945,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,946,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,947,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,948,1412440204,8,14,840.7,3,284.376,14,865.318,3,284.376,13,1119.35,8,413.106,12,1047.02,11,986.177,13,867.991
14,949,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,950,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,951,1412440204,5,3,132.976,12,1548.42,11,627.7,4,426.279,14,1261.26,11,694.384,2,65.6679,13,1154.25,14,1009.89
14,952,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,953,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,954,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,955,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,956,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,957,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,958,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,959,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,960,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,961,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,962,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,963,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,964,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,965,1412440204,6,13,783.724,5,556.3,13,808.342,10,1268.95,12,1062.38,7,356.13,9,706.301,9,769.506,12,811.016
14,966,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,967,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,968,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,969,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,970,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,971,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,972,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,973,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,974,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,975,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,976,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,977,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,978,1412440204,8,14,840.7,3,284.376,14,865.318,3,284.376,13,1119.35,8,413.106,12,1047.02,11,986.177,13,867.991
14,979,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,980,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,981,1412440204,7,11,675.305,4,429.309,5,247.711,8,987.765,5,440.022,5,247.711,6,392.116,4,274.243,5,247.711
14,982,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,983,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,984,1412440204,13,7,389.381,10,1263.33,7,371.295,5,557.755,8,704.032,10,562.908,14,1214.37,10,887.928,7,371.295
14,985,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,986,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,987,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,988,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,989,1412440204,10,2,56.3096,7,837.275,12,704.366,6,702.781,9,849.057,14,893.253,11,920.996,3,186.722,11,707.04
14,990,1412440204,3,4,193.857,9,1120.93,10,566.819,14,1789.58,3,182.048,12,755.265,4,219.923,5,353.494,10,566.819
14,991,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
14,992,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,993,1412440204,4,8,479.224,13,1698.31,2,51.6301,12,1534.23,2,51.6301,2,51.6301,10,785.904,2,51.6301,2,51.6301
14,994,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,995,1412440204,9,12,727.307,14,1837.34,6,299.713,13,1673.26,7,632.449,6,299.713,13,1142.79,7,533.413,6,299.713
14,996,1412440204,12,6,324.615,8,982.921,8,436.061,7,848.427,11,989.483,9,498.142,8,633.404,12,1071.21,8,436.061
14,997,1412440204,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,998,1412440204,11,10,596.876,11,1405.34,4,169.281,11,1391.05,6,518.451,4,169.281,5,313.686,8,647.411,4,169.281
14,999,1412440204,2,9,542.948,6,690.211,3,115.353,9,1135.04,4,292.745,3,115.353,7,539.393,6,464.191,3,115.353
