Nodes,Repetition,System Time,Object at Room,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (Most Probable),Traveled Distance (Most Probable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (ExpectedTimeFixed),Traveled Distance (ExpectedTimeFixed),Rooms Explored (ExpectedTimeVariable),Traveled Distance (ExpectedTimeVariable)
14,0,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,1,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,2,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,3,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,4,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,5,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,6,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,7,1412441008,5,4,266.965,5,1744.44,14,2246.65,3,906.37,14,3950.91,4,266.965,14,3369.16,10,2159.37,14,2416.17
14,8,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,9,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,10,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,11,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,12,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,13,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,14,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,15,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,16,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,17,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,18,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,19,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,20,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,21,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,22,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,23,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,24,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,25,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,26,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,27,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,28,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,29,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,30,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,31,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,32,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,33,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,34,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,35,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,36,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,37,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,38,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,39,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,40,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,41,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,42,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,43,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,44,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,45,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,46,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,47,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,48,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,49,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,50,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,51,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,52,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,53,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,54,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,55,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,56,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,57,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,58,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,59,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,60,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,61,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,62,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,63,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,64,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,65,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,66,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,67,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,68,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,69,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,70,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,71,1412441008,5,4,266.965,5,1744.44,14,2246.65,3,906.37,14,3950.91,4,266.965,14,3369.16,10,2159.37,14,2416.17
14,72,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,73,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,74,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,75,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,76,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,77,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,78,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,79,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,80,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,81,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,82,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,83,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,84,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,85,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,86,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,87,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,88,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,89,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,90,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,91,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,92,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,93,1412441008,5,4,266.965,5,1744.44,14,2246.65,3,906.37,14,3950.91,4,266.965,14,3369.16,10,2159.37,14,2416.17
14,94,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,95,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,96,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,97,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,98,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,99,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,100,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,101,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,102,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,103,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,104,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,105,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,106,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,107,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,108,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,109,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,110,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,111,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,112,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,113,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,114,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,115,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,116,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,117,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,118,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,119,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,120,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,121,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,122,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,123,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,124,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,125,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,126,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,127,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,128,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,129,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,130,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,131,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,132,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,133,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,134,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,135,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,136,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,137,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,138,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
14,139,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,140,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,141,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,142,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,143,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,144,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,145,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,146,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,147,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,148,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,149,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,150,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,151,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,152,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,153,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,154,1412441008,4,7,902.41,14,4777.74,5,497.889,14,4727.08,2,192.983,7,913.967,6,1223.98,5,497.889,4,423.102
14,155,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,156,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,157,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,158,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,159,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,160,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,161,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,162,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,163,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,164,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,165,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,166,1412441008,10,14,1837.67,6,2271.82,12,1433.15,4,1433.75,9,2288.3,14,1849.22,7,1482.59,12,2810.99,9,1231.34
14,167,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,168,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,169,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,170,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,171,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,172,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,173,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,174,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,175,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,176,1412441008,5,4,266.965,5,1744.44,14,2246.65,3,906.37,14,3950.91,4,266.965,14,3369.16,10,2159.37,14,2416.17
14,177,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,178,1412441008,11,13,1733.07,4,1273.58,11,1328.55,8,3014.17,6,1174.22,13,1744.63,12,2774.47,9,1688.5,7,1011.01
14,179,1412441008,12,8,1029.81,7,2563.96,6,625.286,12,4462.71,11,3029.76,8,1041.36,13,3009.68,11,2518.85,10,1523.47
14,180,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,181,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,182,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,183,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,184,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,185,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,186,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,187,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,188,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,189,1412441008,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
14,190,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,191,1412441008,2,3,151.154,3,854.541,2,66.4264,9,3433.21,4,549.659,3,151.154,4,897.944,2,66.4264,2,66.4264
14,192,1412441008,8,10,1247.37,9,3282.58,8,842.854,6,2309.08,13,3571.28,10,1258.93,3,570.15,13,3105.15,11,1645.07
14,193,1412441008,6,12,1673.75,2,399.794,10,1269.23,2,399.794,12,3299.09,12,1685.31,8,1643.6,14,3377.34,8,1070.32
14,194,1412441008,13,5,574.516,8,2913.2,13,1939.1,5,1939.7,8,1782.34,6,638.528,2,200.77,6,773.328,12,2014.45
14,195,1412441008,3,6,717.942,10,3560.99,4,313.421,11,4204.44,3,377.451,5,495.102,10,2200.12,4,313.421,3,238.634
14,196,1412441008,7,11,1469.23,11,3921.5,9,1064.71,10,3843.93,5,960.382,11,1480.78,11,2560.63,7,1221.57,6,797.168
14,197,1412441008,9,9,1146.68,13,4630.24,7,742.156,13,4579.58,7,1414.59,9,1158.23,9,1920.51,8,1448.14,5,570.599
14,198,1412441008,1,2,44.7279,12,4316.32,3,172.852,7,2621.81,10,2737.18,2,44.7279,5,1004.37,3,172.852,13,2238.53
